identifier,actIdentifier,issued,customerName,orderIdentifier,orderDate,orderContractorLegalName,orderContractorIdentifier,addressCountry,addressRegion,addressLocality,streetAddress,locationDescription,latitude,longitude,itemSpecies,itemDiameter,itemQuantityPlan,itemQuantityFact,itemQuantityLeft,reportIdentifier,reportDate,status
3908-01,3908.0,2019-03-13,"Ковальова С.М.-начальник КП ""ЖЕО №1"" МРМК",707/03-01-06,2019-03-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олени Теліги; 5,,48.539901,32.262925,Клен,40-50,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-01,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,20-30,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-02,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,20-30,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-03,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,20-30,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-04,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,20-30,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-05,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,20-30,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-06,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,20-30,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-07,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Берест,20-30,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-08,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,30-40,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-09,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,30-40,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-10,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,30-40,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-11,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Клен,30-40,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-12,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Берест,30-40,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-13,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Берест,30-40,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3921-14,3921.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,,,Берест,50-60,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3928-01,3928.0,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,перехрестя вулиць Колодязної та Кропивницького,,48.516076,32.283515,Клен,20-30,1.0,1.0,0.0,65,2019-05-03,Замовлення виконано підрядником
3920-01,3920.0,2019-03-23,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",901/03-01-06,2019-04-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Арсенія Тарковського; 16; корп. 4,,48.513646,32.275693,Клен,40-50,1.0,1.0,0.0,76,2019-05-27,Замовлення виконано підрядником
3916-01,3916.0,2019-03-25,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",901/03-01-06,2019-04-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Арсенія Тарковського; 55/77,,48.507606,32.269984,Акація,30-40,1.0,1.0,0.0,76,2019-05-27,Замовлення виконано підрядником
3924-01,3924.0,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,перехрестя вулиць Ушакова та Яновського,,48.494571,32.250851000000004,Катальпа,40-50,1.0,1.0,0.0,76,2019-05-27,Замовлення виконано підрядником
3925-01,3925.0,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,перехрестя вулиць Яновського та Куроп'ятникова,,48.492363,32.257881,Тополя срібляста,50-60,1.0,1.0,0.0,76,2019-05-27,Замовлення виконано підрядником
3926-01,3926.0,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,просп. Університетський,"вздовж дороги до лікарні ""Добруджа""",,,Тополя,60-70,1.0,1.0,0.0,76,2019-05-27,Замовлення виконано підрядником
3945-01,3945.0,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Бобринецький шлях; 106,,48.478923,32.272386,Тополя пірамідальна,60-70,1.0,1.0,0.0,76,2019-05-27,Замовлення виконано підрядником
3945-01,3945.0,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Віктора Чміленка; 89,,48.50702800000001,32.272767,Клен,30-40,1.0,1.0,0.0,76,2019-05-27,Замовлення виконано підрядником
3945-02,3945.0,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Віктора Чміленка; 89,,48.507068,32.27272,Клен,60-70,1.0,1.0,0.0,76,2019-05-27,Замовлення виконано підрядником
3933-01,3933.0,2019-04-10,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Яновського; 96,,,,Яблуня,30-40,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3938-01,3938.0,2019-04-23,"Білий М.М.-голова гаражного кооперативу ""Автолюбитель №5""",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Автолюбителів; 8,,48.491338,32.224142,Тополя,40-50,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3952-01,3952.0,2019-05-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Авіаційна; 84,,48.527579,32.261993,Акація,50-60,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3952-01,3952.0,2019-05-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Миколи Левитського; 40,,48.530242,32.271677000000004,Акація,60-70,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3952-01,3952.0,2019-05-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Дружби Народів; 2,,,,Тополя,40-50,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3950-01,3950.0,2019-05-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"на території скверу ""Покровський""",,,,Тополя,30-40,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3949-01,3949.0,2019-05-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Севастопольська; 13/13,,48.531104,32.274828,Клен,40-50,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3948-01,3948.0,2019-05-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Велика Пермська; 83,,,,Акація,30-40,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3948-02,3948.0,2019-05-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Велика Пермська; 83,,,,Клен,50-60,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3948-01,3948.0,2019-05-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Шатила; 12,,48.505217,32.237392,Клен,40-50,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3947-01,3947.0,2019-05-10,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Академіка Корольова; 19,,48.506268,32.231277,Тополя,50-60,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3947-01,3947.0,2019-05-10,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Академіка Корольова; 23,за будинком,48.506708,32.230314,Яблуня,40-50,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3912-01,3912.0,2019-03-25,гр. Унгурян О.М.,1341/03-01-06,2019-05-29,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Григорій Кочерещенка; 6-а,,,,Акація,40-50,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3914-01,3914.0,2019-03-25,гр. Пересіченко С.В.,1341/03-01-06,2019-05-29,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Тараса Карпи; 95,,48.50599,32.273171999999995,Яблуня,40-50,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3914-02,3914.0,2019-03-25,гр. Пересіченко С.В.,1341/03-01-06,2019-05-29,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Тараса Карпи; 95,,48.505968,32.273235,Яблуня,50-60,1.0,1.0,0.0,88,2019-06-03,Замовлення виконано підрядником
3919-01,3919.0,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801/03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Преображенська; 90,,48.498794,32.283646999999995,Тополя пухова,50-60,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3927-01,3927.0,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Валерія Гончаренка; 3,за будинком,48.506188,32.238339,Верба плакуча,40-50,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3927-02,3927.0,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Валерія Гончаренка; 3,за будинком,48.506223,32.238304,Софора,30-40,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3927-01,3927.0,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олексія Волохова; 9/1,за будинком,,,Верба плакуча,60-70,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3953-01,3953.0,2019-05-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олексія Єгорова; 31,,48.511803,32.279217,Акація,40-50,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3953-1,3953.0,2019-05-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Ушакова,напроти лікарні №1,48.497911,32.25349,Акація,30-40,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3954-01,3954.0,2019-05-23,"Калапа С.Г.-голова правління-генеральний директор АТ ""Ельворті""",1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Київська; 2,"null
",48.518445,32.262109,Акація,50-60,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3954-02,3954.0,2019-05-23,"Калапа С.Г.-голова правління-генеральний директор АТ ""Ельворті""",1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Київська; 2,"null
",48.518478,32.262055,Акація,50-60,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3954-03,3954.0,2019-05-23,"Калапа С.Г.-голова правління-генеральний директор АТ ""Ельворті""",1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Київська; 2,"null
",48.518575,32.261851,Акація,50-60,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3954-04,3954.0,2019-05-23,"Калапа С.Г.-голова правління-генеральний директор АТ ""Ельворті""",1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Київська; 2,"null
",48.518591,32.261789,Акація,50-60,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3957-01,3957.0,2019-05-23,гр. Єфіменко Ю.В.,1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Ігіта Гаспаряна; 78,,48.527483,32.267213,Акація,40-50,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3955-1,3955.0,2019-05-23,"Ковальова С.М.-начальник КП ""ЖЕО №1"" МРМК",1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Нейгауза; 32,,48.511005,32.256683,Яблуня,40-50,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3955-1,3955.0,2019-05-23,"Ковальова С.М.-начальник КП ""ЖЕО №1"" МРМК",1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олени Теліги; 1,,48.539846,32.262925,Клен,30-40,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3959-01,3959.0,2019-05-23,Розгачов Р.О.-депутат МРМК,1362/03-01-06,2019-05-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Вокзальна; 18; корп. 2,,,,Тополя,60-70,1.0,1.0,0.0,92,2019-06-11,Замовлення виконано підрядником
3931-01,3931.0,2019-04-10,гр. Громко С.П.,1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,пров. Поштовий; 5,,48.494741,32.26948400000001,Акація,70-80,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3937-01,3937.0,2019-04-10,"Запорожець Л.М.-начальник КП ""ЖЕО №4"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Волкова; 9; корп. 1,за будинком,,,Береза,20-30,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3937-02,3937.0,2019-04-10,"Запорожець Л.М.-начальник КП ""ЖЕО №4"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Волкова; 9; корп. 1,за будинком,,,Вишня,20-30,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3937-03,3937.0,2019-04-10,"Запорожець Л.М.-начальник КП ""ЖЕО №4"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Волкова; 9; корп. 1,за будинком,,,Абрикос,30-40,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3930-01,3930.0,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Арсенія Тарковського; 11,,48.512587,32.274919,Акація,30-40,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3930-01,3930.0,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул .Пашутіна; 49,,48.508742,32.26874,Каштан,60-70,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3929-01,3929.0,2019-04-10,гр. Журавель Г.О.,1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олени Журливої; 74,,48.527457,32.263399,Акація,60-70,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3939-01,3939.0,2019-04-23,Гамальчук В.П.-депутат МРМК VII скликання,1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Глінки; 6,,48.487408,32.237152,Клен,50-60,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3942-01,3942.0,2019-04-23,"Запорожець Л.М.-начальник КП ""ЖЕО №4"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Волкова; 9; корп. 1,,,,Горіх,60-70,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3943-01,3943.0,2019-04-23,гр. Салтанов Д.Д.,1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,просп. Винниченка; 4,,48.511311,32.253724,Клен кулевидний,20-30,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3945-01,3945.0,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Бобринецький шлях; 21,,48.489867,32.271264,Акація,40-50,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3945-01,3945.0,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Бобринецький шлях; 24,,48.488751,32.26968,Акація,40-50,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3945-01,3945.0,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Бобринецький шлях; 26/33,,48.488573,32.269613,Акація,40-50,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3945-01,3945.0,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Бобринецький шлях; 30,,48.488112,32.269668,Акація,20-30,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
3945-01,3945.0,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Бобринецький шлях; 32,,48.487285,32.269604,Акація,30-40,1.0,1.0,0.0,72,2019-05-10,Замовлення виконано підрядником
